Wall time,Step,Value
1590789106.2924325,0,0.7400000095367432
1590789338.6670814,10,0.4950000047683716
1590789570.593539,20,0.47999998927116394
1590789803.515984,30,0.4699999988079071
1590790268.3024316,50,0.4000000059604645
1590790733.442189,70,0.30000001192092896
1590791896.3898718,120,0.26499998569488525
1590792128.730739,130,0.24500000476837158
1590792360.9155161,140,0.22499999403953552
1590793757.4719796,200,0.15000000596046448
1590794918.689584,250,0.14499999582767487
1590795384.1990569,270,0.08500000089406967
1590795616.4300835,280,0.07000000029802322
1590797943.8771574,380,0.03500000014901161
1590798176.0026515,390,0.009999999776482582
1590807251.1500263,780,0.004999999888241291
1590810041.3013852,900,0.0
