Wall time,Step,Value
1590752879.590409,0,0.6899999976158142
1590753154.0792625,10,0.5049999952316284
1590753427.7099452,20,0.4950000047683716
1590753702.497897,30,0.48500001430511475
1590753976.9135938,40,0.4449999928474426
1590755075.545518,80,0.4300000071525574
1590755898.9169962,110,0.4099999964237213
1590757272.6844833,160,0.36500000953674316
1590763864.0741012,400,0.33500000834465027
1590765512.803829,460,0.25
1590766061.637244,480,0.24500000476837158
1590770454.243486,640,0.2199999988079071
1590770729.830019,650,0.2150000035762787
1590773205.6598623,740,0.20499999821186066
1590776775.9238024,870,0.1899999976158142
1590778148.6541526,920,0.12999999523162842
1590783089.5212321,1100,0.0949999988079071
