Wall time,Step,Value
1590603382.4401765,3,0.5059871077537537
1590603436.6776845,5,0.44495779275894165
1590603463.8371081,6,0.42380887269973755
1590603572.099342,10,0.4249909520149231
1590603612.2344081,11,0.42073315382003784
1590603666.2728038,13,0.41885095834732056
1590603693.3045347,14,0.4355246424674988
1590603720.2713935,15,0.4247811436653137
1590603747.3685167,16,0.419029176235199
1590603774.521609,17,0.4217079281806946
1590603801.4577436,18,0.418107807636261
1590603828.3184297,19,0.4189850687980652
1590603855.1712487,20,0.4412772059440613
1590603976.2786133,24,0.42236512899398804
1590604003.359888,25,0.4213026165962219
1590604232.4624016,33,0.41965585947036743
1590604259.5418231,34,0.4071022868156433
1590604313.6553903,36,0.37226730585098267
1590604394.5800138,39,0.4073914885520935
1590604421.516371,40,0.4478854537010193
1590604488.330857,42,0.370644748210907
1590604515.4585876,43,0.36051124334335327
1590604542.5632026,44,0.3804817795753479
1590604569.652228,45,0.38990598917007446
1590604623.782819,47,0.31835538148880005
1590604677.7713416,49,0.3593727946281433
1590604704.7173622,50,0.3791576027870178
1590604798.814813,53,0.3559820055961609
1590604825.877007,54,0.4033591151237488
1590604852.7947931,55,0.39862388372421265
1590604880.0426104,56,0.30752378702163696
1590604906.9571629,57,0.30888134241104126
1590604988.0451481,60,0.36120134592056274
1590605028.1585703,61,0.3083633780479431
1590605082.1454742,63,0.323941171169281
1590605135.9165287,65,0.26957041025161743
1590605162.9488268,66,0.4212791323661804
1590605190.0981598,67,0.4962623715400696
1590605217.2396226,68,0.40005892515182495
1590605311.7994695,71,0.3872477412223816
1590605338.965247,72,0.3446184992790222
1590605366.0288534,73,0.3360925316810608
1590605392.8274708,74,0.3306956887245178
1590605447.050836,76,0.3633856177330017
1590605501.0932784,78,0.35448402166366577
1590605528.1682596,79,0.3545451760292053
1590605675.9988706,84,0.2878829836845398
1590605702.8582559,85,0.3134574294090271
1590605729.9847038,86,0.3149239420890808
1590605757.0321488,87,0.24958443641662598
1590605784.160672,88,0.3270241618156433
1590605811.1226277,89,0.27294212579727173
1590605959.7097418,94,0.28600066900253296
1590606189.0671103,102,0.3512752652168274
1590606243.0275652,104,0.3222861886024475
1590606269.9168835,105,0.2555980086326599
1590606296.955398,106,0.25719505548477173
1590606499.6814702,113,0.21109658479690552
1590606580.7657351,116,0.25494277477264404
1590606634.7510157,118,0.26829880475997925
1590606662.0277963,119,0.3160642981529236
1590606689.0255694,120,0.5359240174293518
1590606809.8357658,124,0.4344474673271179
1590606836.9275043,125,0.4106593728065491
1590606863.8012586,126,0.30999261140823364
1590606945.2201605,129,0.30770617723464966
1590606972.3507807,130,0.3870496153831482
1590607066.555911,133,0.42572253942489624
1590607174.4378066,137,0.4488235116004944
1590607228.562425,139,0.4228525757789612
1590607295.5276601,141,0.42095285654067993
1590607322.3496249,142,0.4895326495170593
1590607349.5221133,143,0.48514050245285034
1590607376.3115323,144,0.47761231660842896
1590607403.4662569,145,0.48559635877609253
1590607430.6073148,146,0.42614418268203735
1590607484.8853216,148,0.47494083642959595
1590607538.7996094,150,0.4684324860572815
1590607632.8520021,153,0.5145171284675598
1590607659.9278543,154,0.3902434706687927
1590607686.9485826,155,0.3339899182319641
1590607740.9445472,157,0.32466381788253784
1590607767.6886818,158,0.3269417881965637
1590607794.5926878,159,0.32761794328689575
1590607861.9150615,161,0.25236570835113525
1590607888.8601017,162,0.25255340337753296
1590607942.9894836,164,0.27700573205947876
1590607970.0653896,165,0.4029102921485901
1590608024.131476,167,0.42781704664230347
1590608051.1379588,168,0.39021819829940796
1590608145.320601,171,0.4792272448539734
1590608253.3012764,175,0.4166722893714905
1590608280.5016282,176,0.41279035806655884
1590608307.7474003,177,0.3613501191139221
1590608334.70222,178,0.396051824092865
1590608388.6501873,180,0.37545543909072876
1590608428.5518875,181,0.35776978731155396
1590608482.4852993,183,0.4068593382835388
1590608536.476925,185,0.2984732985496521
1590608563.5729418,186,0.35829073190689087
1590608590.634168,187,0.26601701974868774
1590608617.6140666,188,0.3615261912345886
1590608671.7028644,190,0.3943254351615906
1590608711.5453308,191,0.3203156590461731
1590608900.7491016,198,0.39251381158828735
1590609022.4561355,202,0.3126370310783386
1590609130.6281347,206,0.2764754891395569
1590609157.569273,207,0.29590505361557007
1590609184.6729143,208,0.3134780526161194
1590609305.8747807,212,0.32187527418136597
1590609332.9082074,213,0.2929152846336365
1590609359.6930728,214,0.2610453963279724
1590609386.7202415,215,0.2029985785484314
1590609467.604511,218,0.2602962851524353
1590609494.5716715,219,0.17607593536376953
1590609588.41492,222,0.20921576023101807
1590609615.5039601,223,0.24376267194747925
1590609669.818198,225,0.22205305099487305
1590609696.7547147,226,0.28092557191848755
1590609723.7492251,227,0.20117002725601196
1590609777.8563702,229,0.28496402502059937
1590609805.1114316,230,0.23634129762649536
1590609845.1752863,231,0.2959715723991394
1590609872.1724873,232,0.24553465843200684
1590609899.1766143,233,0.24730712175369263
1590609926.0776057,234,0.23734134435653687
1590610007.127863,237,0.2736606001853943
1590610033.982948,238,0.35066431760787964
1590610088.2911932,240,0.2938506007194519
1590610209.5605726,244,0.2903946042060852
1590610236.6624632,245,0.35851067304611206
1590610291.0139627,247,0.3535153269767761
1590610345.3488076,249,0.31203240156173706
1590610372.5276937,250,0.2826901078224182
1590610521.3792737,255,0.24235451221466064
1590610602.809109,258,0.36831921339035034
1590610629.7682352,259,0.4139166474342346
1590610656.6824486,260,0.3467370867729187
1590610696.5924926,261,0.34333235025405884
1590610750.6064222,263,0.501804769039154
1590610858.7636218,267,0.33719247579574585
1590610912.63304,269,0.298606812953949
1590610979.6865394,271,0.33711451292037964
1590611006.7618787,272,0.31969279050827026
1590611033.8287187,273,0.23663359880447388
1590611141.8144236,277,0.4927447438240051
1590611168.8456109,278,0.4826822876930237
1590611223.0318155,280,0.4763604998588562
1590611290.1062844,282,0.44253844022750854
1590611344.1924322,284,0.42606931924819946
1590611479.3631868,289,0.4301026463508606
1590611546.3050208,291,0.3795778155326843
1590611573.455578,292,0.3695661425590515
1590611654.4859455,295,0.41293865442276
1590611708.4211354,297,0.3639835715293884
1590611735.2457783,298,0.4091793894767761
1590611762.222061,299,0.38205212354660034
1590611829.2546709,301,0.34585219621658325
1590611856.2577546,302,0.3316461443901062
1590611883.1280277,303,0.34345465898513794
1590611991.2061796,307,0.29397207498550415
1590612018.2013698,308,0.32133227586746216
1590612072.204233,310,0.3068569302558899
1590612166.6040292,313,0.319499671459198
1590612275.0473106,317,0.30510491132736206
1590612302.1081948,318,0.22483140230178833
1590612329.009798,319,0.2935578227043152
1590612355.8923643,320,0.3388003706932068
1590612422.741086,322,0.26033228635787964
1590612503.8803883,325,0.32309573888778687
1590612530.9709344,326,0.3553163409233093
1590612558.137894,327,0.3334812521934509
1590612638.9380565,330,0.29033082723617554
1590612678.8073618,331,0.2850406765937805
1590612732.3909779,333,0.24341624975204468
1590612894.672823,339,0.2279312014579773
1590612961.9934638,341,0.19030076265335083
1590612989.0530844,342,0.16266709566116333
1590613015.911598,343,0.20793670415878296
1590613042.9063897,344,0.2919086813926697
1590613069.9738727,345,0.22747397422790527
1590613123.9622746,347,0.21645987033843994
1590613151.0071156,348,0.1879175305366516
1590613299.1448305,353,0.17074429988861084
1590613326.1139326,354,0.17033302783966064
1590613380.3587983,356,0.12180894613265991
1590613434.3433983,358,0.30606144666671753
1590613461.2836525,359,0.4159412980079651
1590613488.3028445,360,0.3476695418357849
1590613555.5266154,362,0.10768073797225952
1590613582.3753572,363,0.21608608961105347
1590613609.433713,364,0.16415280103683472
1590613636.3721375,365,0.1482234001159668
1590613690.3035321,367,0.14403104782104492
1590613717.437033,368,0.13563984632492065
1590613771.5775287,370,0.12177908420562744
1590613811.738446,371,0.13807129859924316
1590613865.9647846,373,0.15852689743041992
1590613920.1100001,375,0.16768401861190796
1590613974.5930564,377,0.17009276151657104
1590614001.6532006,378,0.20564019680023193
1590614028.9138622,379,0.1748805046081543
1590614095.8526776,381,0.262628972530365
1590614122.9739895,382,0.20024502277374268
1590614204.6787546,385,0.15070617198944092
1590614231.8202996,386,0.20461243391036987
1590614258.9098356,387,0.18246036767959595
1590614286.1205142,388,0.1335952877998352
1590614340.4446821,390,0.16131943464279175
1590614380.764852,391,0.14685434103012085
1590614408.076243,392,0.17108041048049927
1590614435.1781092,393,0.16988098621368408
1590614571.1598096,398,0.09556388854980469
1590614692.9871705,402,0.1624598503112793
1590614720.3033803,403,0.14516609907150269
1590614774.183228,405,0.1660633087158203
1590614855.1980004,408,0.19633305072784424
1590615057.5379074,415,0.1653892993927002
1590615084.695673,416,0.1662895679473877
1590615193.5650163,420,0.23536568880081177
1590615233.6351042,421,0.23363280296325684
1590615260.666923,422,0.1409996747970581
1590615314.8026457,424,0.2649490237236023
1590615369.059191,426,0.24261623620986938
1590615423.1436324,428,0.16324859857559204
1590615477.488614,430,0.22616547346115112
1590615734.2117393,439,0.18495994806289673
1590615761.2757936,440,0.1854114532470703
1590615801.5466673,441,0.3334483504295349
1590615828.6405926,442,0.34083086252212524
1590615882.7492132,444,0.36459749937057495
1590615909.6609442,445,0.3245922923088074
1590615990.873405,448,0.3329034447669983
1590616085.0686321,451,0.1999179720878601
1590616247.3048172,457,0.15623289346694946
1590616274.5214162,458,0.13565337657928467
1590616301.6956105,459,0.1250247359275818
1590616328.7291021,460,0.14860492944717407
1590616368.9155016,461,0.14680492877960205
1590616423.3999486,463,0.13713639974594116
1590616450.586952,464,0.14655011892318726
1590616477.6899805,465,0.1491374969482422
1590616531.7699587,467,0.10680991411209106
1590616558.9102414,468,0.1707150936126709
1590616585.8809175,469,0.17680835723876953
1590616653.1575408,471,0.1107524037361145
1590616707.6063545,473,0.1825205683708191
1590616734.6819005,474,0.11943525075912476
1590616843.0689216,478,0.13183653354644775
1590616964.5374136,482,0.07622361183166504
1590617045.940115,485,0.14209365844726562
1590617073.2978458,486,0.12233352661132812
1590617127.4483805,488,0.1426759958267212
1590617154.5018668,489,0.09994703531265259
1590617221.9022052,491,0.11848974227905273
1590617276.0874462,493,0.13474595546722412
1590617357.5987074,496,0.11102479696273804
1590617560.3417425,503,0.1072201132774353
1590617641.6292498,506,0.14363408088684082
1590617669.0372355,507,0.17073863744735718
1590617750.6911137,510,0.13298124074935913
1590617790.7754326,511,0.1607884168624878
1590617818.4155998,512,0.1830117106437683
1590617872.2948651,514,0.1471109390258789
1590617899.3895564,515,0.12660640478134155
1590617926.6041021,516,0.16047650575637817
1590617953.6166654,517,0.161632239818573
1590618007.8123407,519,0.19436776638031006
1590618175.9722672,524,0.24585974216461182
1590618217.680943,525,0.1795891523361206
1590618480.5556173,531,0.1597045660018921
1590618534.606972,533,0.24222874641418457
1590618561.517209,534,0.32273346185684204
1590618588.549836,535,0.2646004557609558
1590618615.8064048,536,0.27833932638168335
1590618643.0079596,537,0.3225685954093933
1590618670.0760622,538,0.35637837648391724
1590618696.8691466,539,0.3591706156730652
1590618723.927575,540,0.30028659105300903
1590618763.9562206,541,0.29598313570022583
1590618790.9657347,542,0.25520867109298706
1590618845.0286589,544,0.2917380928993225
1590618926.0192943,547,0.3082137703895569
1590618953.285093,548,0.2505429983139038
1590618980.2853527,549,0.2354879379272461
1590619047.3179936,551,0.13136780261993408
1590619074.547369,552,0.1710740327835083
1590619156.0206475,555,0.19177961349487305
1590619225.1391587,557,0.1332719326019287
1590619307.7137423,559,0.11084502935409546
1590619336.4784248,560,0.12479102611541748
1590619430.5196202,563,0.1310005784034729
1590619457.6083093,564,0.1256495714187622
1590619484.5168402,565,0.11205905675888062
1590619538.5267742,567,0.08869946002960205
1590619565.5878754,568,0.12013775110244751
1590619592.6804044,569,0.12981712818145752
1590619660.394061,571,0.10426551103591919
1590619714.2758014,573,0.07717353105545044
1590619741.2159288,574,0.10080885887145996
1590619822.6982453,577,0.11521446704864502
1590619849.567641,578,0.25583213567733765
1590619876.5252314,579,0.18958503007888794
1590619903.7093365,580,0.1938357949256897
1590619943.4587984,581,0.17997890710830688
1590619970.5120738,582,0.2636793255805969
1590619997.6329327,583,0.2792728543281555
1590620024.509587,584,0.27359944581985474
1590620078.7942355,586,0.25636476278305054
1590620105.6816835,587,0.21360528469085693
1590620226.7354763,591,0.4193405508995056
1590620253.7610111,592,0.19240087270736694
1590620281.018065,593,0.15978920459747314
1590620335.237423,595,0.13546353578567505
1590620362.1630948,596,0.0742642879486084
1590620389.2791746,597,0.14881855249404907
1590620416.418669,598,0.1102706789970398
1590620470.365887,600,0.15091365575790405
1590620537.682736,602,0.20227324962615967
1590620591.4793863,604,0.09225654602050781
1590620645.5835438,606,0.11970651149749756
1590620699.4134161,608,0.14161819219589233
1590620753.5147948,610,0.11381351947784424
1590620793.5837145,611,0.09176933765411377
1590620820.4414506,612,0.14411652088165283
1590620901.5092025,615,0.19466787576675415
1590621009.580238,619,0.10256791114807129
1590621036.4720159,620,0.11702960729598999
1590621103.454769,622,0.18166273832321167
1590621130.3517127,623,0.14972716569900513
1590621184.2720273,625,0.12429380416870117
1590621292.010438,629,0.11868405342102051
1590621319.0515,630,0.13460344076156616
1590621385.9700823,632,0.08368223905563354
1590621440.0424356,634,0.1375080943107605
1590621548.2268755,638,0.1923738718032837
1590621641.6646218,641,0.16554021835327148
1590621668.683079,642,0.1991296410560608
1590621722.7733839,644,0.12101858854293823
1590621749.7808259,645,0.11001628637313843
1590621776.9957044,646,0.15169185400009155
1590621804.186649,647,0.1423032283782959
1590621831.3154404,648,0.2808060050010681
1590621858.190844,649,0.12200170755386353
1590621885.105259,650,0.0889735221862793
1590621924.9292018,651,0.13059067726135254
1590621952.0489063,652,0.0717623233795166
1590622059.4729872,656,0.11091536283493042
1590622086.5517192,657,0.13938724994659424
1590622140.1345546,659,0.08265119791030884
1590622207.4730504,661,0.1301845908164978
1590622288.6364799,664,0.03657776117324829
1590622342.7322817,666,0.146259605884552
1590622369.6162379,667,0.157537579536438
1590622396.6742945,668,0.08934342861175537
1590622490.5740142,671,0.10473418235778809
1590622517.6040523,672,0.09205663204193115
1590622544.7521148,673,0.09069794416427612
1590622571.678356,674,0.0869717001914978
1590622598.7583687,675,0.08745598793029785
1590622652.6947331,677,0.07265770435333252
1590622679.6578064,678,0.07817083597183228
1590622706.7288764,679,0.11934715509414673
1590622773.769333,681,0.08068853616714478
1590622800.6615555,682,0.07116234302520752
1590622827.530776,683,0.095100998878479
1590622854.5373275,684,0.08599931001663208
1590622881.6576166,685,0.10157978534698486
1590622908.7221076,686,0.10290741920471191
1590622962.6448123,688,0.0909917950630188
1590622989.711775,689,0.07680439949035645
1590623083.880294,692,0.06896299123764038
1590623191.9109657,696,0.04508274793624878
1590623272.774812,699,0.037478089332580566
1590623299.7582574,700,0.04847019910812378
1590623339.6696756,701,0.109031081199646
1590623366.7093866,702,0.07687443494796753
1590623393.6703594,703,0.04847759008407593
1590623421.293203,704,0.06750333309173584
1590623448.373024,705,0.06683903932571411
1590623475.583038,706,0.05329364538192749
1590623529.5012245,708,0.08882659673690796
1590623556.54452,709,0.07535010576248169
1590623583.576106,710,0.05444943904876709
1590623704.510271,714,0.046606600284576416
1590623812.8034174,718,0.03516125679016113
1590623839.9800804,719,0.09602737426757812
1590623907.5034947,721,0.13367557525634766
1590623934.7976425,722,0.11331069469451904
1590623961.9395099,723,0.08047127723693848
1590623988.9291444,724,0.037398695945739746
1590624015.9514153,725,0.07330971956253052
1590624043.1059723,726,0.056222736835479736
1590624124.5758994,729,0.10274100303649902
1590624151.7835507,730,0.03405880928039551
1590624191.936369,731,0.05456572771072388
1590624327.2953835,736,0.06386369466781616
1590624381.5362496,738,0.04367750883102417
1590624408.7276711,739,0.08306562900543213
1590624435.9233277,740,0.04000258445739746
1590624475.9471369,741,0.05519956350326538
1590624530.130258,743,0.06559139490127563
1590624611.736686,746,0.04613572359085083
1590624638.7812436,747,0.052979886531829834
1590624719.9284315,750,0.04316270351409912
1590624759.7964687,751,0.11061751842498779
1590624786.8070886,752,0.09405845403671265
1590624813.8881648,753,0.06216633319854736
1590624841.0577278,754,0.05097693204879761
1590624895.3414903,756,0.07345116138458252
1590624976.9409645,759,0.04521447420120239
1590625005.1313047,760,0.03546500205993652
1590625072.48149,762,0.013852477073669434
1590625153.758958,765,0.09561920166015625
1590625180.8362904,766,0.060492873191833496
1590625207.838456,767,0.04439443349838257
1590625262.0777538,769,0.02877342700958252
1590625289.175744,770,0.0538979172706604
1590625342.5530245,771,0.027088463306427002
1590625383.875035,772,0.028402745723724365
1590625425.5148766,773,0.034308433532714844
1590625467.2373364,774,0.0490453839302063
1590625508.812736,775,0.030324876308441162
1590625550.5904803,776,0.04194146394729614
1590625671.2761328,779,0.05216991901397705
1590625698.4210699,780,0.05467808246612549
1590625820.1457102,784,0.03434121608734131
1590625847.0483422,785,0.03223663568496704
1590625901.2381346,787,0.03903275728225708
1590625955.3519568,789,0.03793346881866455
1590626022.5813413,791,0.02229154109954834
1590626049.554621,792,0.04905968904495239
1590626076.6828291,793,0.02205789089202881
1590626103.8043568,794,0.035227060317993164
1590626131.0363321,795,0.026707470417022705
1590626158.0878615,796,0.04986053705215454
1590626223.5558426,798,0.030534207820892334
1590626306.375971,800,0.028057754039764404
1590626404.2845972,802,0.025341808795928955
1590626529.0307,805,0.03845113515853882
1590626570.4209986,806,0.06254452466964722
1590626611.5064595,807,0.07653748989105225
1590626652.6597524,808,0.07543134689331055
1590626694.2811868,809,0.13682281970977783
1590626791.944656,811,0.13952046632766724
1590626874.3554122,813,0.12965035438537598
1590626957.6059558,815,0.12466573715209961
1590626998.720713,816,0.1087445616722107
1590627081.147325,818,0.035221099853515625
1590627219.848405,821,0.054178595542907715
1590627302.6783097,823,0.09379500150680542
1590627343.6665967,824,0.07272404432296753
1590627385.139342,825,0.05211365222930908
1590627509.857471,828,0.035653889179229736
1590627648.3654075,831,0.05521625280380249
1590627689.8677258,832,0.04125809669494629
1590627772.5213382,834,0.030945897102355957
1590627855.1979985,836,0.03944653272628784
1590627937.5144866,838,0.031165599822998047
1590627978.6304002,839,0.028609812259674072
1590628158.169969,843,0.016325831413269043
1590628240.822847,845,0.01018989086151123
1590628282.086581,846,0.028196334838867188
1590628323.6221955,847,0.01747417449951172
1590628364.9066575,848,0.02855914831161499
1590628447.8673663,850,0.027602016925811768
1590628504.1250918,851,0.027203023433685303
1590628545.39401,852,0.020136535167694092
1590628586.8162389,853,0.03836876153945923
1590628752.2260058,857,0.0381314754486084
1590628834.2816596,859,0.046313464641571045
1590628875.6100395,860,0.0536842942237854
1590628931.9751205,861,0.032685935497283936
1590628973.1801894,862,0.04159504175186157
1590629014.4332895,863,0.02918761968612671
1590629179.816732,867,0.048600971698760986
1590629221.284225,868,0.060864150524139404
1590629262.150567,869,0.04463684558868408
1590629303.5694482,870,0.021251797676086426
1590629443.0944753,873,0.03066617250442505
1590629484.2070336,874,0.05977964401245117
1590629525.3387918,875,0.027922749519348145
1590629566.5782256,876,0.03570502996444702
1590629607.8574183,877,0.00798124074935913
1590629698.0348482,879,0.046881914138793945
1590629739.0729609,880,0.020722627639770508
1590629795.314828,881,0.023387432098388672
