seed,initial_bias,initial_bias_spread,initial_weights_spread,initial_unitaries_spread,hparams/epoch,hparams/validate_best
6936.0,3.14159,1.0,10.0,10.0,750.0,0.0009882450103759766
5081.0,0.0,0.1,1.0,0.01,310.0,0.0009735524654388428
5081.0,0.0,1.0,0.01,0.0,999.0,0.025050967931747437
5081.0,0.0,1.0,0.1,0.0,310.0,0.0009638667106628418
5081.0,0.0,0.01,0.1,0.01,140.0,0.00046244263648986816
5081.0,0.0,0.1,0.01,0.1,410.0,0.0009857416152954102
5081.0,0.0,0.0,0.01,10.0,999.0,0.014457762241363525
6936.0,3.14159,0.1,0.01,10.0,999.0,0.4396088123321533
5081.0,0.0,0.01,0.1,0.1,190.0,0.0007941722869873047
5081.0,0.0,1.0,10.0,0.0,630.0,0.0009773075580596924
6936.0,3.14159,1.0,0.01,10.0,999.0,0.37041783332824707
5081.0,0.0,10.0,0.0,0.0,999.0,0.001114189624786377
5081.0,0.0,1.0,0.1,0.01,310.0,0.0009484291076660156
5081.0,0.0,0.1,0.1,0.01,280.0,0.0009590387344360352
5081.0,0.0,0.1,0.0,0.1,320.0,0.0009214580059051514
5081.0,0.0,0.01,0.0,1.0,320.0,0.0009620785713195801
5081.0,0.0,0.01,0.1,1.0,999.0,0.008927911520004272
6936.0,3.14159,10.0,1.0,10.0,999.0,0.0012461543083190918
5081.0,0.0,0.1,0.01,1.0,999.0,0.0020641982555389404
5081.0,0.0,0.01,1.0,1.0,999.0,0.0012844502925872803
6936.0,3.14159,0.01,10.0,10.0,999.0,0.0009807050228118896
5081.0,0.0,0.1,0.1,0.1,320.0,0.0009470880031585693
5081.0,0.0,1.0,0.1,0.1,250.0,0.0009208917617797852
5081.0,0.0,10.0,0.1,0.0,999.0,0.41158151626586914
5081.0,0.0,0.1,0.0,1.0,640.0,0.0009737908840179443
5081.0,0.0,0.01,0.0,10.0,600.0,0.0009819865226745605
5081.0,0.0,10.0,1.0,0.0,760.0,0.0009672045707702637
5081.0,0.0,10.0,10.0,0.0,999.0,0.009895563125610352
5081.0,0.0,0.1,1.0,1.0,999.0,0.002882927656173706
5081.0,0.785398,0.0,0.0,0.0,999.0,0.16352295875549316
5081.0,0.0,1.0,1.0,0.1,290.0,0.0009112954139709473
5081.0,0.785398,0.0,0.01,0.0,550.0,0.0009691119194030762
5081.0,0.0,0.1,0.1,1.0,999.0,0.010239362716674805
6936.0,3.14159,1.0,0.1,10.0,999.0,0.39069151878356934
5081.0,0.0,1.0,0.1,1.0,350.0,0.0009004473686218262
6936.0,3.14159,0.1,10.0,10.0,830.0,0.0009709596633911133
5081.0,0.0,1.0,0.01,0.01,999.0,0.014574289321899414
5081.0,0.785398,0.0,0.1,0.0,200.0,0.0007852017879486084
5081.0,0.785398,0.0,1.0,0.0,340.0,0.0009929835796356201
5081.0,0.0,1.0,1.0,1.0,999.0,0.0024930834770202637
5081.0,0.0,0.01,0.01,1.0,999.0,0.01602250337600708
5081.0,0.0,0.01,10.0,1.0,999.0,0.0029185712337493896
5081.0,0.785398,0.0,10.0,0.0,910.0,0.0009860396385192871
5081.0,0.0,0.1,10.0,0.1,460.0,0.0009467601776123047
5081.0,0.785398,0.0,0.1,0.01,270.0,0.000987708568572998
6936.0,3.14159,0.0,0.1,10.0,999.0,0.37552934885025024
5081.0,0.0,0.1,0.01,10.0,540.0,0.0009688735008239746
5081.0,0.785398,0.01,0.0,0.0,999.0,0.14995065331459045
5081.0,0.0,0.1,0.0,10.0,999.0,0.0055844783782958984
5081.0,0.785398,0.0,0.01,0.01,999.0,0.13748958706855774
5081.0,0.0,0.01,0.1,10.0,999.0,0.0010138452053070068
5081.0,0.785398,0.01,0.01,0.0,999.0,0.15089893341064453
5081.0,0.785398,0.0,1.0,0.01,220.0,0.0009744763374328613
5081.0,0.0,10.0,1.0,0.01,420.0,0.0009475648403167725
5081.0,0.0,10.0,0.01,0.1,550.0,0.0009815990924835205
5081.0,0.785398,0.0,0.1,0.1,310.0,0.0008483827114105225
5081.0,0.0,0.01,1.0,10.0,999.0,0.00680890679359436
5081.0,0.0,1.0,10.0,1.0,999.0,0.001289278268814087
5081.0,0.0,10.0,0.1,0.01,450.0,0.0009478628635406494
5081.0,0.785398,0.0,1.0,0.1,320.0,0.0009600520133972168
5081.0,0.0,0.1,10.0,1.0,999.0,0.0026952028274536133
5081.0,0.0,0.1,0.1,10.0,460.0,0.0009109079837799072
5081.0,0.0,0.1,1.0,10.0,999.0,0.0012723803520202637
5081.0,0.0,10.0,0.0,0.1,710.0,0.0009204447269439697
5081.0,0.785398,0.0,0.1,1.0,480.0,0.0009570717811584473
5081.0,0.785398,0.01,0.1,0.0,370.0,0.0009911954402923584
5081.0,0.785398,0.01,1.0,0.0,920.0,0.000980377197265625
5081.0,0.0,10.0,1.0,0.1,380.0,0.0009893178939819336
5081.0,0.0,10.0,0.01,1.0,520.0,0.0009299814701080322
5081.0,0.0,1.0,1.0,10.0,790.0,0.000996410846710205
5081.0,0.785398,0.0,1.0,1.0,950.0,0.0009934008121490479
5081.0,0.0,1.0,0.01,0.1,250.0,0.0008838176727294922
5081.0,0.0,0.01,0.01,10.0,999.0,0.0017833411693572998
5081.0,0.0,0.01,10.0,10.0,999.0,0.0012902319431304932
5081.0,0.785398,0.0,0.1,10.0,999.0,0.000949561595916748
5081.0,0.785398,0.0,0.0,0.01,999.0,0.13920775055885315
5081.0,0.0,1.0,0.01,1.0,310.0,0.0009536445140838623
5081.0,0.0,10.0,1.0,1.0,999.0,0.0015607476234436035
5081.0,0.785398,0.1,0.01,0.0,520.0,0.0007773935794830322
5081.0,0.785398,0.01,0.0,0.01,999.0,0.14557009935379028
5081.0,0.785398,0.1,0.1,0.0,210.0,0.0009978115558624268
5081.0,0.0,10.0,0.01,10.0,999.0,0.00325930118560791
5081.0,0.785398,0.1,1.0,0.0,410.0,0.0009895563125610352
5081.0,0.785398,0.0,0.01,0.1,320.0,0.0009975731372833252
5081.0,0.785398,0.01,0.01,0.01,460.0,0.0009157657623291016
5081.0,0.0,1.0,10.0,10.0,999.0,0.0011149048805236816
5081.0,0.785398,0.1,0.1,0.01,290.0,0.0009536445140838623
5081.0,0.785398,1.0,0.0,0.0,420.0,0.0009497106075286865
5081.0,0.785398,0.1,0.0,0.01,999.0,0.15331155061721802
5081.0,0.0,10.0,10.0,0.1,880.0,0.000992119312286377
5081.0,0.0,10.0,0.1,1.0,270.0,0.0009830296039581299
5081.0,0.785398,1.0,0.1,0.0,280.0,0.00094643235206604
5081.0,0.0,0.1,10.0,10.0,810.0,0.000995546579360962
5081.0,0.785398,0.0,0.01,1.0,999.0,0.018114745616912842
5081.0,0.785398,1.0,1.0,0.0,620.0,0.0007742047309875488
5081.0,0.785398,0.01,1.0,0.01,320.0,0.0009582340717315674
5081.0,0.785398,0.1,0.1,0.1,640.0,0.0009899735450744629
5081.0,0.785398,0.01,10.0,0.1,590.0,0.0008706748485565186
5081.0,0.785398,0.01,0.01,0.1,480.0,0.0009350180625915527
5081.0,0.785398,1.0,0.1,0.01,520.0,0.0009216070175170898
5081.0,0.785398,0.0,1.0,10.0,999.0,0.0037088096141815186
5081.0,0.785398,0.1,10.0,0.01,480.0,0.0009510219097137451
5081.0,0.785398,0.1,0.01,0.01,999.0,0.14543110132217407
5081.0,0.785398,0.01,1.0,0.1,410.0,0.0009835362434387207
5081.0,0.785398,10.0,1.0,0.0,200.0,0.0009562373161315918
5081.0,0.785398,0.1,1.0,0.1,370.0,0.0009087026119232178
5081.0,0.785398,0.01,0.0,0.1,999.0,0.0010688602924346924
5081.0,1.5708,0.0,0.0,0.0,180.0,0.0009410977363586426
5081.0,0.785398,10.0,1.0,0.01,340.0,0.0009445548057556152
5081.0,0.785398,0.01,0.01,1.0,999.0,0.002320408821105957
5081.0,0.785398,0.01,0.1,10.0,570.0,0.0008941292762756348
5081.0,0.785398,1.0,0.0,0.01,420.0,0.000972747802734375
5081.0,0.785398,0.1,0.0,0.1,760.0,0.0009397268295288086
5081.0,1.5708,0.0,0.01,0.0,310.0,0.0008624792098999023
5081.0,0.785398,0.01,10.0,1.0,999.0,0.0017032027244567871
5081.0,0.785398,0.1,0.1,1.0,999.0,0.0011238455772399902
5081.0,0.785398,1.0,10.0,0.01,460.0,0.0009911954402923584
5081.0,1.5708,0.0,0.0,0.01,240.0,0.0008802115917205811
5081.0,1.5708,0.0,0.1,0.0,370.0,0.0009093582630157471
5081.0,0.0,10.0,10.0,1.0,999.0,0.0038793981075286865
5081.0,0.785398,0.1,1.0,1.0,999.0,0.002750396728515625
5081.0,0.785398,0.1,10.0,0.1,400.0,0.0009851157665252686
5081.0,0.785398,0.0,0.0,0.1,999.0,0.13638624548912048
5081.0,0.785398,10.0,0.1,0.01,650.0,0.0009070634841918945
5081.0,0.785398,10.0,1.0,0.1,260.0,0.0009284913539886475
5081.0,1.5708,0.0,0.0,0.1,240.0,0.0008657872676849365
5081.0,0.785398,1.0,1.0,0.1,290.0,0.0009998679161071777
5081.0,0.785398,0.0,0.01,10.0,999.0,0.011867225170135498
5081.0,1.5708,0.0,0.01,0.01,220.0,0.0009827017784118652
5081.0,0.785398,10.0,10.0,0.01,560.0,0.0008947551250457764
5081.0,0.785398,10.0,0.01,0.1,999.0,0.0024954676628112793
5081.0,1.5708,0.0,10.0,0.0,310.0,0.000998467206954956
5081.0,1.5708,0.0,0.1,0.01,260.0,0.0008711814880371094
5081.0,1.5708,0.0,0.0,1.0,320.0,0.000835716724395752
5081.0,0.785398,0.1,10.0,1.0,999.0,0.0020726919174194336
5081.0,1.5708,0.01,0.01,0.0,330.0,0.000987023115158081
5081.0,1.5708,0.0,0.01,0.1,230.0,0.0009946227073669434
5081.0,0.785398,1.0,1.0,1.0,999.0,0.0036608874797821045
5081.0,0.785398,0.0,10.0,10.0,999.0,0.0034310221672058105
5081.0,0.785398,1.0,0.01,1.0,999.0,0.006416618824005127
5081.0,1.5708,0.0,0.1,0.1,200.0,0.0008923113346099854
5081.0,0.785398,1.0,10.0,0.1,930.0,0.0009574592113494873
5081.0,0.785398,1.0,0.1,1.0,410.0,0.0009700655937194824
5081.0,1.5708,0.01,0.0,0.01,160.0,0.0008783042430877686
5081.0,1.5708,0.0,1.0,0.01,999.0,0.0011246204376220703
5081.0,0.785398,1.0,0.0,0.1,400.0,0.0009286999702453613
5081.0,1.5708,0.0,0.01,1.0,200.0,0.000964820384979248
5081.0,0.785398,0.01,0.0,1.0,999.0,0.009696424007415771
5081.0,1.5708,0.0,0.1,1.0,300.0,0.0009084343910217285
5081.0,1.5708,0.01,0.1,0.0,450.0,0.0009714365005493164
5081.0,0.785398,0.01,0.01,10.0,550.0,0.0009585320949554443
5081.0,1.5708,0.01,0.0,0.1,160.0,0.0009967684745788574
5081.0,1.5708,0.0,0.01,10.0,170.0,0.0009785890579223633
5081.0,0.785398,10.0,0.0,0.1,540.0,0.0009573698043823242
5081.0,0.785398,0.01,10.0,10.0,760.0,0.0009850263595581055
5081.0,1.5708,0.01,0.01,0.1,320.0,0.0008740127086639404
5081.0,0.785398,0.1,0.1,10.0,999.0,0.0019888877868652344
5081.0,0.0,10.0,10.0,10.0,999.0,0.0019878149032592773
5081.0,1.5708,0.01,0.0,1.0,170.0,0.0008289813995361328
5081.0,1.5708,0.01,1.0,0.0,650.0,0.0009752213954925537
5081.0,0.785398,10.0,0.01,1.0,999.0,0.0008985400199890137
5081.0,0.785398,0.1,0.0,10.0,999.0,0.0008716881275177002
5081.0,0.785398,0.1,0.01,0.1,470.0,0.0009731948375701904
5081.0,1.5708,0.0,0.1,10.0,170.0,0.0009769797325134277
5081.0,1.5708,0.0,10.0,0.1,999.0,0.0012363791465759277
5081.0,1.5708,0.1,0.0,0.0,200.0,0.0008799433708190918
5081.0,1.5708,0.01,0.0,10.0,210.0,0.0009497702121734619
5081.0,1.5708,0.01,0.1,0.01,190.0,0.0009543895721435547
5081.0,1.5708,0.01,0.01,1.0,130.0,0.0008897483348846436
5081.0,1.5708,0.01,0.1,0.1,130.0,0.0009364485740661621
5081.0,1.5708,0.1,0.1,0.0,510.0,0.0008199810981750488
5081.0,1.5708,0.1,0.0,0.01,150.0,0.0009396374225616455
5081.0,1.5708,0.01,0.01,10.0,220.0,0.0009049773216247559
5081.0,0.785398,10.0,0.0,1.0,590.0,0.0009490847587585449
5081.0,1.5708,0.01,0.1,1.0,230.0,0.0009720921516418457
5081.0,0.785398,0.0,0.0,1.0,999.0,0.0027729570865631104
5081.0,1.5708,0.0,1.0,0.1,999.0,0.0014514625072479248
5081.0,0.785398,10.0,0.1,1.0,310.0,0.0009512901306152344
5081.0,1.5708,1.0,0.0,0.0,999.0,0.9315020442008972
5081.0,1.5708,1.0,0.01,0.0,520.0,0.0008395016193389893
5081.0,1.5708,1.0,0.1,0.0,400.0,0.0008690953254699707
5081.0,0.785398,10.0,10.0,10.0,999.0,0.0012029409408569336
5081.0,1.5708,0.1,1.0,0.01,400.0,0.0009399056434631348
5081.0,0.785398,0.1,0.01,1.0,880.0,0.0008359551429748535
5081.0,1.5708,1.0,1.0,0.0,170.0,0.0008937418460845947
5081.0,1.5708,0.1,0.0,1.0,330.0,0.0009531378746032715
5081.0,1.5708,0.1,0.1,0.01,240.0,0.0009853541851043701
5081.0,0.785398,10.0,0.1,10.0,310.0,0.0009859204292297363
5081.0,0.785398,10.0,0.01,10.0,999.0,0.013167113065719604
5081.0,1.5708,10.0,0.1,0.0,340.0,0.0009927749633789062
5081.0,1.5708,0.1,0.01,0.1,130.0,0.000876307487487793
5081.0,1.5708,10.0,1.0,0.0,540.0,0.000998467206954956
5081.0,1.5708,0.0,10.0,1.0,999.0,0.00153428316116333
5081.0,1.5708,10.0,10.0,0.0,520.0,0.000991523265838623
5081.0,0.785398,10.0,0.0,10.0,520.0,0.0008445084095001221
5081.0,0.785398,1.0,10.0,1.0,999.0,0.0023488402366638184
5081.0,1.5708,0.1,0.01,1.0,210.0,0.0009633898735046387
5081.0,1.5708,1.0,0.1,0.01,999.0,0.36859387159347534
5081.0,1.5708,0.1,0.1,0.1,190.0,0.0009324848651885986
5081.0,1.5708,0.1,10.0,0.01,999.0,0.001040130853652954
5081.0,1.5708,1.0,0.01,0.01,999.0,0.37294894456863403
5081.0,1.5708,10.0,0.01,0.01,999.0,0.22100311517715454
5081.0,1.5708,0.1,1.0,0.1,370.0,0.000984787940979004
5081.0,1.5708,0.1,0.0,10.0,240.0,0.0009611546993255615
5081.0,1.5708,10.0,0.0,0.01,420.0,0.0009264349937438965
5081.0,1.5708,10.0,0.1,0.01,999.0,0.0024487674236297607
5081.0,1.5708,0.01,1.0,0.1,570.0,0.000999361276626587
5081.0,3.14159,0.0,0.01,0.0,999.0,0.4013978838920593
5081.0,3.14159,0.0,0.1,0.0,999.0,0.007494539022445679
5081.0,1.5708,0.1,0.01,10.0,280.0,0.0009794533252716064
5081.0,1.5708,0.1,0.1,1.0,690.0,0.0009364187717437744
5081.0,1.5708,0.01,10.0,0.1,440.0,0.000992506742477417
5081.0,3.14159,0.0,1.0,0.0,160.0,0.000821918249130249
5081.0,1.5708,10.0,1.0,0.01,210.0,0.0009154379367828369
5081.0,1.5708,1.0,1.0,0.1,450.0,0.0009993314743041992
5081.0,0.785398,1.0,0.0,10.0,999.0,0.0022767484188079834
5081.0,1.5708,0.1,1.0,1.0,999.0,0.002377718687057495
5081.0,3.14159,0.01,0.0,0.0,999.0,0.9999993443489075
5081.0,1.5708,10.0,10.0,0.01,220.0,0.000942230224609375
5081.0,1.5708,10.0,0.0,0.1,470.0,0.0009176135063171387
5081.0,3.14159,0.01,0.01,0.01,999.0,0.41472291946411133
5081.0,3.14159,0.01,0.1,0.0,999.0,0.00787469744682312
5081.0,1.5708,1.0,0.0,0.01,999.0,0.0018028020858764648
5081.0,1.5708,1.0,10.0,0.01,999.0,0.001840054988861084
5081.0,3.14159,0.01,1.0,0.0,500.0,0.000957101583480835
5081.0,3.14159,0.0,10.0,0.01,330.0,0.0009841620922088623
5081.0,1.5708,0.01,10.0,1.0,999.0,0.003742039203643799
5081.0,1.5708,10.0,10.0,0.1,999.0,0.017312854528427124
5081.0,1.5708,0.01,1.0,1.0,999.0,0.0013421177864074707
5081.0,1.5708,0.0,10.0,10.0,999.0,0.00129738450050354
5081.0,0.785398,0.0,0.0,10.0,430.0,0.0009530782699584961
5081.0,1.5708,10.0,0.0,1.0,520.0,0.0009371936321258545
5081.0,1.5708,1.0,1.0,1.0,999.0,0.004052996635437012
5081.0,0.785398,0.1,0.01,10.0,999.0,0.0023020505905151367
5081.0,1.5708,10.0,0.1,0.1,999.0,0.19363319873809814
5081.0,1.5708,1.0,0.1,0.1,999.0,0.37154000997543335
5081.0,1.5708,10.0,1.0,1.0,999.0,0.0018720030784606934
5081.0,3.14159,0.0,0.1,0.01,999.0,0.001736968755722046
5081.0,1.5708,1.0,0.01,0.1,999.0,0.39062899351119995
5081.0,1.5708,0.1,10.0,0.1,999.0,0.0010585486888885498
5081.0,1.5708,10.0,0.01,0.1,999.0,0.22600775957107544
5081.0,1.5708,0.0,1.0,10.0,999.0,
5081.0,3.14159,0.01,1.0,0.01,400.0,0.0009407401084899902
5081.0,3.14159,0.0,0.01,0.01,999.0,0.3757871985435486
5081.0,1.5708,10.0,0.0,10.0,370.0,0.0009436309337615967
5081.0,3.14159,0.01,10.0,0.01,280.0,0.0009374916553497314
5081.0,3.14159,0.0,10.0,1.0,999.0,0.0016383528709411621
5081.0,3.14159,0.01,0.1,0.01,999.0,0.0010785162448883057
5081.0,1.5708,1.0,10.0,0.1,999.0,0.0015680193901062012
5081.0,3.14159,0.1,0.0,0.0,999.0,0.0011589229106903076
5081.0,1.5708,0.1,1.0,10.0,999.0,0.0011585354804992676
5081.0,3.14159,0.01,0.0,0.01,999.0,0.37094950675964355
5081.0,3.14159,0.01,0.01,0.1,999.0,0.20939671993255615
5081.0,3.14159,0.01,1.0,0.1,270.0,0.0009525418281555176
5081.0,3.14159,0.0,1.0,1.0,999.0,0.00215265154838562
5081.0,3.14159,0.01,10.0,0.1,250.0,0.0009664595127105713
5081.0,3.14159,0.1,0.01,0.0,999.0,0.3698604702949524
5081.0,3.14159,0.1,0.1,0.0,999.0,0.3853408694267273
5081.0,1.5708,0.01,10.0,10.0,999.0,0.002969712018966675
5081.0,1.5708,10.0,10.0,1.0,999.0,0.002826303243637085
5081.0,1.5708,0.01,1.0,10.0,999.0,0.0012273788452148438
5081.0,1.5708,10.0,0.1,1.0,999.0,0.002541959285736084
5081.0,3.14159,0.01,1.0,1.0,999.0,0.004600614309310913
5081.0,1.5708,1.0,1.0,10.0,810.0,0.0009741485118865967
5081.0,3.14159,0.0,0.1,0.1,999.0,0.9235542416572571
5081.0,3.14159,0.1,10.0,0.0,370.0,0.0009880363941192627
5081.0,1.5708,1.0,0.1,1.0,999.0,0.3647836446762085
5081.0,1.5708,10.0,1.0,10.0,999.0,0.0013908743858337402
5081.0,1.5708,1.0,0.01,1.0,999.0,0.39089155197143555
5081.0,1.5708,10.0,0.01,1.0,999.0,0.0019132494926452637
5081.0,3.14159,0.0,0.01,0.1,999.0,0.4318769574165344
5081.0,3.14159,0.01,0.1,0.1,999.0,0.009047597646713257
5081.0,3.14159,0.1,10.0,0.01,310.0,0.0009710490703582764
5081.0,3.14159,0.1,1.0,0.01,680.0,0.0009802579879760742
5081.0,1.5708,1.0,10.0,1.0,999.0,0.001081019639968872
5081.0,3.14159,0.0,10.0,10.0,999.0,0.002375662326812744
5081.0,3.14159,1.0,0.01,0.0,999.0,0.3892364501953125
5081.0,3.14159,1.0,0.1,0.0,999.0,0.9264707565307617
5081.0,3.14159,0.1,0.01,0.01,999.0,0.45235633850097656
5081.0,3.14159,1.0,1.0,0.0,999.0,0.003423631191253662
5081.0,3.14159,0.01,0.0,0.1,999.0,0.3772149085998535
5081.0,1.5708,1.0,0.0,10.0,830.0,0.000959545373916626
5081.0,3.14159,0.01,0.01,1.0,999.0,0.002549588680267334
5081.0,3.14159,0.1,0.1,0.01,999.0,0.0011134445667266846
5081.0,3.14159,0.1,10.0,0.1,330.0,0.0009202659130096436
5081.0,3.14159,0.0,1.0,10.0,999.0,0.00161665678024292
5081.0,1.5708,10.0,0.1,10.0,680.0,0.0008755922317504883
5081.0,3.14159,10.0,0.0,0.0,710.0,0.0009241402149200439
5081.0,3.14159,10.0,0.01,0.0,530.0,0.0009440481662750244
5081.0,3.14159,0.1,10.0,1.0,999.0,0.0017823874950408936
5081.0,3.14159,0.0,0.1,1.0,999.0,0.37709301710128784
5081.0,1.5708,0.1,10.0,10.0,999.0,0.0031069815158843994
5081.0,3.14159,0.1,0.0,0.01,999.0,0.44737446308135986
5081.0,3.14159,0.1,1.0,0.1,410.0,0.0009481608867645264
5081.0,1.5708,1.0,0.1,10.0,999.0,0.001344919204711914
5081.0,3.14159,10.0,0.1,0.0,999.0,0.37532562017440796
5081.0,3.14159,0.01,0.1,1.0,999.0,0.0025717318058013916
5081.0,1.5708,1.0,0.01,10.0,999.0,0.3766307234764099
5081.0,1.5708,10.0,0.01,10.0,999.0,0.0010787248611450195
5081.0,3.14159,0.0,0.01,1.0,999.0,0.3815940022468567
5081.0,1.5708,1.0,10.0,10.0,999.0,0.0013981759548187256
5081.0,3.14159,1.0,10.0,0.01,830.0,0.000978320837020874
5081.0,3.14159,10.0,0.01,0.01,570.0,0.0008335709571838379
5081.0,3.14159,10.0,10.0,0.0,460.0,0.0009865760803222656
5081.0,3.14159,0.1,0.01,0.1,999.0,0.38447433710098267
3774.0,0.0,0.0,0.01,0.01,999.0,0.027572572231292725
5081.0,3.14159,0.1,1.0,1.0,999.0,0.004254817962646484
5081.0,3.14159,0.1,0.1,0.1,999.0,0.36752504110336304
3774.0,0.0,0.0,0.1,0.01,770.0,0.0009010434150695801
5081.0,3.14159,10.0,0.0,0.01,999.0,0.9293031692504883
5081.0,3.14159,0.01,0.0,1.0,999.0,0.06212076544761658
5081.0,3.14159,1.0,1.0,0.01,999.0,0.0020406246185302734
5081.0,3.14159,0.01,0.01,10.0,999.0,0.26352715492248535
5081.0,3.14159,1.0,0.0,0.01,410.0,0.0009724199771881104
3774.0,0.0,0.0,1.0,0.01,230.0,0.0009958744049072266
5081.0,3.14159,0.0,0.1,10.0,999.0,0.0013457238674163818
5081.0,3.14159,10.0,1.0,0.01,540.0,0.0009553134441375732
3774.0,0.0,0.01,0.0,0.0,999.0,0.4155203700065613
5081.0,3.14159,1.0,0.01,0.01,999.0,0.9258084297180176
5081.0,3.14159,10.0,0.01,0.1,700.0,0.0009744763374328613
5081.0,3.14159,0.01,0.1,10.0,999.0,0.1553431749343872
5081.0,3.14159,1.0,0.1,0.01,880.0,0.0009641349315643311
3774.0,0.0,0.01,0.1,0.0,999.0,0.06162923574447632
3774.0,0.0,0.0,1.0,1.0,290.0,0.0009522140026092529
3774.0,0.0,0.01,1.0,0.0,290.0,0.0009891390800476074
3774.0,0.0,0.01,10.0,0.0,999.0,0.001566767692565918
3774.0,0.0,0.1,0.0,0.0,999.0,0.022742152214050293
5081.0,3.14159,0.1,0.01,1.0,780.0,0.0009629726409912109
3774.0,0.0,0.0,0.1,0.1,999.0,0.04339802265167236
5081.0,3.14159,0.0,0.01,10.0,999.0,0.9235689640045166
5081.0,3.14159,10.0,1.0,0.1,690.0,0.0009588301181793213
5081.0,3.14159,0.1,0.1,1.0,999.0,0.36187005043029785
5081.0,3.14159,1.0,0.0,0.1,999.0,0.0012462735176086426
5081.0,3.14159,0.1,0.0,0.1,999.0,0.014589250087738037
3774.0,0.0,0.01,1.0,0.01,290.0,0.0009599924087524414
3774.0,0.0,0.1,0.01,0.0,560.0,0.0009731650352478027
3774.0,0.0,0.0,0.01,0.1,810.0,0.0008983016014099121
5081.0,3.14159,0.1,1.0,10.0,999.0,0.002413332462310791
5081.0,3.14159,10.0,0.0,0.1,999.0,0.9235796332359314
5081.0,3.14159,0.01,0.0,10.0,999.0,0.9249013662338257
5081.0,3.14159,1.0,1.0,0.1,999.0,0.0014575719833374023
3774.0,0.0,0.1,0.1,0.0,999.0,0.023005038499832153
3774.0,0.0,0.01,0.01,0.01,210.0,0.0008876919746398926
5081.0,3.14159,10.0,0.01,1.0,520.0,0.0009252429008483887
3774.0,0.0,0.1,1.0,0.0,670.0,0.0009362101554870605
5081.0,3.14159,10.0,0.1,0.1,430.0,0.0009390413761138916
5081.0,3.14159,1.0,10.0,1.0,640.0,0.0009486675262451172
3774.0,0.0,0.1,10.0,0.0,999.0,0.0013938844203948975
3774.0,0.0,1.0,0.0,0.0,510.0,0.0009440183639526367
3774.0,0.0,0.01,0.01,0.1,999.0,0.14978745579719543
5081.0,3.14159,10.0,1.0,1.0,999.0,0.0032903850078582764
3774.0,0.0,0.01,1.0,1.0,999.0,0.0012890994548797607
3774.0,0.0,0.1,0.01,0.01,600.0,0.000989288091659546
3774.0,0.0,0.01,0.0,0.01,999.0,0.013202846050262451
5081.0,3.14159,0.1,0.01,10.0,999.0,0.008098483085632324
5081.0,3.14159,10.0,10.0,1.0,999.0,0.006402313709259033
3774.0,0.0,0.01,0.1,0.01,999.0,0.010482341051101685
5081.0,3.14159,10.0,0.1,1.0,999.0,0.0009788572788238525
3774.0,0.0,0.01,10.0,0.01,290.0,0.000991225242614746
5081.0,3.14159,0.1,0.1,10.0,999.0,0.23846006393432617
3774.0,0.0,0.1,0.0,0.01,550.0,0.000989675521850586
3774.0,0.0,0.0,0.1,1.0,999.0,0.06255459785461426
3774.0,0.0,0.0,0.01,1.0,999.0,0.010890305042266846
3774.0,0.0,1.0,0.01,0.0,999.0,0.0009677708148956299
3774.0,0.0,0.0,10.0,1.0,999.0,0.0019631683826446533
3774.0,0.0,0.1,1.0,0.01,410.0,0.0006896555423736572
5081.0,3.14159,1.0,0.1,0.1,999.0,0.4093974232673645
5081.0,3.14159,1.0,10.0,10.0,999.0,0.0012022852897644043
5081.0,3.14159,1.0,0.01,0.1,999.0,0.9245875477790833
3774.0,0.0,0.1,0.01,0.1,999.0,0.1555873453617096
3774.0,0.0,1.0,0.1,0.0,210.0,0.000951915979385376
5081.0,3.14159,10.0,0.0,1.0,999.0,0.04902467131614685
5081.0,3.14159,1.0,1.0,1.0,999.0,0.001763463020324707
3774.0,0.0,1.0,1.0,0.0,460.0,0.000925213098526001
3774.0,0.0,0.1,0.1,0.01,999.0,0.0053362250328063965
3774.0,0.0,1.0,0.1,0.01,370.0,0.0009317398071289062
5081.0,3.14159,10.0,1.0,10.0,999.0,0.0011461377143859863
3774.0,0.0,0.1,0.0,0.1,999.0,0.0016329288482666016
3774.0,0.0,0.01,1.0,10.0,520.0,0.0009301304817199707
3774.0,0.0,0.1,10.0,0.01,330.0,0.0008954405784606934
5081.0,3.14159,10.0,10.0,10.0,540.0,0.000997304916381836
5081.0,3.14159,0.1,0.0,1.0,999.0,0.07418957352638245
3774.0,0.0,1.0,0.0,0.1,999.0,0.001319587230682373
3774.0,0.0,0.01,0.01,1.0,690.0,0.0009592771530151367
3774.0,0.0,0.1,1.0,1.0,999.0,0.0012459158897399902
3774.0,0.0,0.01,0.0,0.1,999.0,0.0037536025047302246
3774.0,0.0,10.0,0.0,0.0,500.0,0.0009661018848419189
3774.0,0.0,1.0,0.1,0.1,480.0,0.000979781150817871
3774.0,0.0,1.0,1.0,0.01,710.0,0.0009557604789733887
3774.0,0.0,0.01,0.1,0.1,260.0,0.0009564757347106934
5081.0,3.14159,10.0,0.1,10.0,999.0,0.004527539014816284
3774.0,0.0,10.0,0.01,0.0,999.0,0.39068788290023804
3774.0,0.0,0.01,10.0,1.0,999.0,0.00179368257522583
3774.0,0.0,10.0,0.1,0.0,460.0,0.0009378194808959961
