Wall time,Step,Value
1590658653.1666155,0,0.5580268502235413
1590658925.4947603,10,0.4243748188018799
1590659197.9367342,20,0.4208707809448242
1590659483.4578605,30,0.4253042936325073
1590659755.9300933,40,0.42402583360671997
1590660028.1986923,50,0.41351795196533203
1590660300.8040109,60,0.4335007071495056
1590660584.0638607,70,0.43061989545822144
1590660885.5032918,80,0.4246842861175537
1590661185.8764632,90,0.3881262540817261
1590661466.6360157,100,0.4286894202232361
1590661771.6490595,110,0.41766220331192017
1590662044.7504792,120,0.39871203899383545
1590662317.6374538,130,0.4006524682044983
1590662590.5503073,140,0.25756534934043884
1590662864.3537095,150,0.1436769664287567
1590663137.9745748,160,0.13512274622917175
1590663411.2009783,170,0.17160749435424805
1590663684.1379218,180,0.198897123336792
1590663956.7725303,190,0.46029770374298096
1590664229.7435188,200,0.44629937410354614
1590664503.284087,210,0.4376489520072937
1590664776.1853187,220,0.41033756732940674
1590665050.7378066,230,0.34503281116485596
1590665324.1364937,240,0.20049253106117249
1590665597.3018413,250,0.1864100694656372
1590665873.0010107,260,0.263353168964386
1590666156.8503838,270,0.11688625812530518
1590666434.0201182,280,0.14859801530838013
1590666707.3757656,290,0.10905265808105469
1590666980.5053115,300,0.24941524863243103
1590667254.9683366,310,0.10405096411705017
1590667537.022734,320,0.1309640109539032
1590667819.3334494,330,0.12184488773345947
1590668092.8353288,340,0.23083177208900452
1590668368.8670664,350,0.14497819542884827
1590668649.5875044,360,0.1821606159210205
1590668929.325309,370,0.12807613611221313
1590669205.2160766,380,0.11686542630195618
1590669480.315069,390,0.11737409234046936
1590669756.525923,400,0.09198048710823059
1590670041.4040012,410,0.13068807125091553
1590670328.1582112,420,0.1601109802722931
1590670616.7241852,430,0.09203478693962097
1590670917.233479,440,0.12745845317840576
1590671224.3525229,450,0.13308805227279663
1590671526.3349373,460,0.12939989566802979
1590671841.645548,470,0.09212496876716614
1590672154.1573613,480,0.14270678162574768
1590672466.3452713,490,0.11308419704437256
1590672780.3701103,500,0.14370647072792053
1590673093.1839592,510,0.13634490966796875
1590673390.7952125,520,0.15823310613632202
1590673690.8958902,530,0.15170389413833618
1590673979.2328753,540,0.15300306677818298
1590674265.162945,550,0.2905571460723877
1590674554.5665798,560,0.27410608530044556
1590674850.0144963,570,0.2009533941745758
1590675142.9851336,580,0.1139380931854248
1590675430.7198484,590,0.1587369740009308
1590675726.7296813,600,0.11652088165283203
1590676012.393272,610,0.15092206001281738
1590676302.9013712,620,0.16665354371070862
1590676593.5301714,630,0.15136665105819702
1590676901.9179504,640,0.11306712031364441
1590677214.0512266,650,0.16817587614059448
1590677515.5423524,660,0.3205702304840088
1590677827.2907531,670,0.46847593784332275
1590678150.638974,680,0.15599864721298218
1590678471.3270288,690,0.17634433507919312
1590678790.6426716,700,0.0903191864490509
1590679108.7976289,710,0.13249045610427856
1590679421.8939629,720,0.1265794336795807
1590679726.7188132,730,0.06751394271850586
1590680015.302252,740,0.10206678509712219
1590680325.8272464,750,0.11014053225517273
1590680644.3263373,760,0.29095160961151123
1590680954.374249,770,0.13912278413772583
1590681247.1787736,780,0.1493987739086151
1590681562.7810686,790,0.14935165643692017
1590681878.4350636,800,0.13164278864860535
1590682195.164329,810,0.11382383108139038
1590682505.97448,820,0.13607552647590637
1590682807.8138635,830,0.12251120805740356
1590683116.4121954,840,0.1418479084968567
1590683435.5666249,850,0.08119940757751465
1590683751.7665563,860,0.08963778614997864
