Wall time,Step,Value
1590658653.1668024,0,0.675000011920929
1590658925.4950275,10,0.4650000035762787
1590659197.9368668,20,0.48500001430511475
1590659483.4579654,30,0.4350000023841858
1590659755.930285,40,0.5450000166893005
1590660028.1987925,50,0.48500001430511475
1590660300.804115,60,0.5350000262260437
1590660584.0640147,70,0.5350000262260437
1590660885.5034392,80,0.5099999904632568
1590661185.8765652,90,0.45500001311302185
1590661466.6361125,100,0.46000000834465027
1590661771.6492043,110,0.5099999904632568
1590662044.7505803,120,0.41999998688697815
1590662317.6375563,130,0.4699999988079071
1590662590.5504596,140,0.3499999940395355
1590662864.3538084,150,0.1599999964237213
1590663137.9747655,160,0.15000000596046448
1590663411.2010984,170,0.20000000298023224
1590663684.1380267,180,0.2199999988079071
1590663956.7726352,190,0.4749999940395355
1590664229.7436786,200,0.5
1590664503.2842474,210,0.47999998927116394
1590664776.185436,220,0.42500001192092896
1590665050.7379076,230,0.3499999940395355
1590665324.1365924,240,0.22499999403953552
1590665597.3019483,250,0.17000000178813934
1590665873.0011353,260,0.32499998807907104
1590666156.8504875,270,0.11500000208616257
1590666434.0202665,280,0.16500000655651093
1590666707.375905,290,0.10499999672174454
1590666980.505462,300,0.30000001192092896
1590667254.9684424,310,0.11999999731779099
1590667537.0228355,320,0.14000000059604645
1590667819.333713,330,0.13500000536441803
1590668092.8354256,340,0.25
1590668368.867198,350,0.1599999964237213
1590668649.5876074,360,0.19499999284744263
1590668929.325415,370,0.1599999964237213
1590669205.2161796,380,0.125
1590669480.3151736,390,0.11500000208616257
1590669756.5260234,400,0.10000000149011612
1590670041.404143,410,0.17000000178813934
1590670328.1584668,420,0.1850000023841858
1590670616.7242942,430,0.10999999940395355
1590670917.2335777,440,0.125
1590671224.3526804,450,0.1550000011920929
1590671526.3350542,460,0.15000000596046448
1590671841.645704,470,0.10000000149011612
1590672154.157463,480,0.14499999582767487
1590672466.3454525,490,0.13500000536441803
1590672780.37039,500,0.1550000011920929
1590673093.1841178,510,0.14499999582767487
1590673390.7953334,520,0.16500000655651093
1590673690.8960183,530,0.14499999582767487
1590673979.2329895,540,0.18000000715255737
1590674265.1630504,550,0.3149999976158142
1590674554.566736,560,0.30000001192092896
1590674850.0146558,570,0.20999999344348907
1590675142.985257,580,0.10999999940395355
1590675430.7199564,590,0.15000000596046448
1590675726.7298493,600,0.11500000208616257
1590676012.39341,610,0.16500000655651093
1590676302.9015033,620,0.1599999964237213
1590676593.5302737,630,0.17000000178813934
1590676901.9180522,640,0.11500000208616257
1590677214.051346,650,0.16500000655651093
1590677515.5424576,660,0.3149999976158142
1590677827.2909837,670,0.48500001430511475
1590678150.6390734,680,0.14000000059604645
1590678471.327129,690,0.17000000178813934
1590678790.6428363,700,0.0949999988079071
1590679108.7977288,710,0.14499999582767487
1590679421.8941236,720,0.13500000536441803
1590679726.718947,730,0.05999999865889549
1590680015.3023865,740,0.10499999672174454
1590680325.8274055,750,0.10999999940395355
1590680644.3264692,760,0.29499998688697815
1590680954.3743973,770,0.1550000011920929
1590681247.1789722,780,0.1550000011920929
1590681562.7812207,790,0.15000000596046448
1590681878.435166,800,0.15000000596046448
1590682195.1644306,810,0.11500000208616257
1590682505.9745843,820,0.12999999523162842
1590682807.814115,830,0.12999999523162842
1590683116.4123693,840,0.1550000011920929
1590683435.5667238,850,0.0949999988079071
1590683751.7666583,860,0.10499999672174454
