Wall time,Step,Value
1590658622.13417,0,0.7160351872444153
1590658655.445309,1,0.6541582942008972
1590658677.7331984,2,0.5671140551567078
1590658699.7877457,3,0.5175616145133972
1590658721.8929124,4,0.46753960847854614
1590658743.882025,5,0.44080203771591187
1590658765.9923081,6,0.4266743063926697
1590658788.2263079,7,0.4318692088127136
1590658810.4224725,8,0.4350277781486511
1590658832.606681,9,0.44350093603134155
1590658854.713102,10,0.4304003119468689
1590658892.0091317,11,0.4222329258918762
1590658917.9861703,12,0.4284549355506897
1590658943.9491098,13,0.4239879250526428
1590658969.7518039,14,0.42684298753738403
1590658994.9282699,15,0.427696168422699
1590659020.0561025,16,0.4236535429954529
1590659045.1573572,17,0.4254705309867859
1590659070.3668869,18,0.42651695013046265
1590659095.5474799,19,0.4239063858985901
1590659120.3992057,20,0.4238134026527405
1590659156.1883962,21,0.4252176880836487
1590659181.047661,22,0.42392677068710327
1590659205.8731043,23,0.422854483127594
1590659230.9311507,24,0.42451709508895874
1590659256.1778622,25,0.4229732155799866
1590659281.411266,26,0.42089229822158813
1590659306.807035,27,0.4201762080192566
1590659332.4186418,28,0.41886693239212036
1590659358.6444802,29,0.4355284571647644
1590659382.0078816,30,0.41299968957901
1590659415.2465234,31,0.40775007009506226
1590659437.7122464,32,0.4057808518409729
1590659460.0572295,33,0.3919200301170349
1590659482.2182758,34,0.40373164415359497
1590659504.3409548,35,0.381503164768219
1590659526.4321148,36,0.43019968271255493
1590659548.518897,37,0.43011409044265747
1590659570.730385,38,0.43350356817245483
1590659592.8479016,39,0.417005717754364
1590659614.9395669,40,0.41206270456314087
1590659669.9007647,42,0.4098288416862488
1590659691.8925395,43,0.43033236265182495
1590659713.967759,44,0.43917709589004517
1590659736.17452,45,0.420498788356781
1590659758.304186,46,0.41747385263442993
1590659780.3560653,47,0.451465904712677
1590659802.455596,48,0.4520966410636902
1590659824.4190392,49,0.45401912927627563
1590659846.3977156,50,0.44940274953842163
1590659879.3197904,51,0.4534875750541687
1590659901.4447896,52,0.4196307063102722
1590659923.5215797,53,0.4291122555732727
1590659945.6841364,54,0.43990880250930786
1590659967.819918,55,0.42391258478164673
1590659990.0128403,56,0.40551334619522095
1590660012.2407043,57,0.43245214223861694
1590660034.414374,58,0.4320533871650696
1590660056.727625,59,0.44432884454727173
1590660078.8385305,60,0.4310198426246643
1590660111.6728845,61,0.4419695734977722
1590660133.838165,62,0.4494629502296448
1590660156.0224197,63,0.4159258008003235
1590660178.0575657,64,0.4238141179084778
1590660200.209343,65,0.4325541853904724
1590660222.2957652,66,0.3963184952735901
1590660244.2614949,67,0.36491113901138306
1590660266.3787818,68,0.31510430574417114
1590660288.5040708,69,0.3401877284049988
1590660310.681844,70,0.3601207137107849
1590660343.4976768,71,0.382252037525177
1590660365.7186773,72,0.4439550042152405
1590660387.9017367,73,0.46343833208084106
1590660410.0319073,74,0.44292670488357544
1590660432.1923368,75,0.4432513117790222
1590660454.2470043,76,0.4258422255516052
1590660476.388145,77,0.4107275605201721
1590660498.5214798,78,0.421245276927948
1590660520.6746135,79,0.38834232091903687
